county,precinct,office,district,party,candidate,votes,absentee,poll
Chelan,60 WEN,State Senate,12,R,Linda Parlette,551,434,117
Chelan,61 WEN,State Senate,12,R,Linda Parlette,640,533,107
Chelan,62 WEN,State Senate,12,R,Linda Parlette,669,580,89
Chelan,63 WEN,State Senate,12,R,Linda Parlette,517,440,77
Chelan,64 WEN,State Senate,12,R,Linda Parlette,416,333,83
Chelan,65 WEN,State Senate,12,R,Linda Parlette,420,330,90
Chelan,66 WEN,State Senate,12,R,Linda Parlette,478,367,111
Chelan,67 WEN,State Senate,12,R,Linda Parlette,411,303,108
Chelan,68 LEV,State Senate,12,R,Linda Parlette,409,334,75
Chelan,69 LEV,State Senate,12,R,Linda Parlette,458,357,101
Chelan,70,State Senate,12,R,Linda Parlette,345,276,69
Chelan,71,State Senate,12,R,Linda Parlette,587,445,142
Chelan,72,State Senate,12,R,Linda Parlette,547,452,95
Chelan,73,State Senate,12,R,Linda Parlette,554,484,70
Chelan,74,State Senate,12,R,Linda Parlette,584,518,66
Chelan,75,State Senate,12,R,Linda Parlette,271,234,37
Chelan,76,State Senate,12,R,Linda Parlette,296,235,61
Chelan,77,State Senate,12,R,Linda Parlette,477,407,70
Chelan,78,State Senate,12,R,Linda Parlette,46,45,1
Chelan,79,State Senate,12,R,Linda Parlette,147,141,6
Chelan,80,State Senate,12,R,Linda Parlette,119,110,9
Chelan,,State Senate,12,R,Linda Parlette,23226,19138,4088
Chelan,1,State Senate,12,,Write-ins,0,0,0
Chelan,2,State Senate,12,,Write-ins,0,0,0
Chelan,3,State Senate,12,,Write-ins,5,5,0
Chelan,4,State Senate,12,,Write-ins,11,10,1
Chelan,5,State Senate,12,,Write-ins,6,4,2
Chelan,6,State Senate,12,,Write-ins,7,6,1
Chelan,7,State Senate,12,,Write-ins,0,0,0
Chelan,8,State Senate,12,,Write-ins,3,2,1
Chelan,9,State Senate,12,,Write-ins,2,1,1
Chelan,10,State Senate,12,,Write-ins,13,11,2
Chelan,11,State Senate,12,,Write-ins,0,0,0
Chelan,12,State Senate,12,,Write-ins,2,2,0
Chelan,13,State Senate,12,,Write-ins,1,1,0
Chelan,14,State Senate,12,,Write-ins,8,8,0
Chelan,15,State Senate,12,,Write-ins,11,11,0
Chelan,16,State Senate,12,,Write-ins,7,5,2
Chelan,17,State Senate,12,,Write-ins,0,0,0
Chelan,18,State Senate,12,,Write-ins,0,0,0
Chelan,19,State Senate,12,,Write-ins,10,10,0
Chelan,20,State Senate,12,,Write-ins,1,1,0
Chelan,21,State Senate,12,,Write-ins,0,0,0
Chelan,22,State Senate,12,,Write-ins,4,3,1
Chelan,23,State Senate,12,,Write-ins,2,2,0
Chelan,24,State Senate,12,,Write-ins,0,0,0
Chelan,25,State Senate,12,,Write-ins,3,3,0
Chelan,27,State Senate,12,,Write-ins,0,0,0
Chelan,28,State Senate,12,,Write-ins,8,5,3
Chelan,29 ENT,State Senate,12,,Write-ins,9,6,3
Chelan,30,State Senate,12,,Write-ins,2,2,0
Chelan,31,State Senate,12,,Write-ins,2,2,0
Chelan,32,State Senate,12,,Write-ins,7,7,0
Chelan,33,State Senate,12,,Write-ins,1,0,1
Chelan,34,State Senate,12,,Write-ins,0,0,0
Chelan,35,State Senate,12,,Write-ins,0,0,0
Chelan,36,State Senate,12,,Write-ins,3,2,1
Chelan,37,State Senate,12,,Write-ins,0,0,0
Chelan,38,State Senate,12,,Write-ins,0,0,0
Chelan,39,State Senate,12,,Write-ins,7,7,0
Chelan,40,State Senate,12,,Write-ins,1,1,0
Chelan,41,State Senate,12,,Write-ins,4,4,0
Chelan,42,State Senate,12,,Write-ins,6,4,2
Chelan,43 CHE,State Senate,12,,Write-ins,5,5,0
Chelan,44 CHE,State Senate,12,,Write-ins,4,4,0
Chelan,45 CHE,State Senate,12,,Write-ins,11,7,4
Chelan,46,State Senate,12,,Write-ins,8,8,0
Chelan,47,State Senate,12,,Write-ins,11,11,0
Chelan,48 CAS,State Senate,12,,Write-ins,7,7,0
Chelan,49 CAS,State Senate,12,,Write-ins,5,5,0
Chelan,50 CAS,State Senate,12,,Write-ins,9,6,3
Chelan,51 WEN,State Senate,12,,Write-ins,6,5,1
Chelan,52 WEN,State Senate,12,,Write-ins,14,14,0
Chelan,53 WEN,State Senate,12,,Write-ins,13,12,1
Chelan,54 WEN,State Senate,12,,Write-ins,11,9,2
Chelan,55 WEN,State Senate,12,,Write-ins,6,3,3
Chelan,56 WEN,State Senate,12,,Write-ins,11,6,5
Chelan,57 WEN,State Senate,12,,Write-ins,15,11,4
Chelan,58 WEN,State Senate,12,,Write-ins,14,13,1
Chelan,59 WEN,State Senate,12,,Write-ins,18,18,0
Chelan,60 WEN,State Senate,12,,Write-ins,23,18,5
Chelan,61 WEN,State Senate,12,,Write-ins,18,12,6
Chelan,62 WEN,State Senate,12,,Write-ins,11,9,2
Chelan,63 WEN,State Senate,12,,Write-ins,10,6,4
Chelan,64 WEN,State Senate,12,,Write-ins,12,12,0
Chelan,65 WEN,State Senate,12,,Write-ins,10,7,3
Chelan,66 WEN,State Senate,12,,Write-ins,14,9,5
Chelan,67 WEN,State Senate,12,,Write-ins,15,10,5
Chelan,68 LEV,State Senate,12,,Write-ins,14,9,5
Chelan,69 LEV,State Senate,12,,Write-ins,13,10,3
Chelan,70,State Senate,12,,Write-ins,4,4,0
Chelan,71,State Senate,12,,Write-ins,10,8,2
Chelan,72,State Senate,12,,Write-ins,12,8,4
Chelan,73,State Senate,12,,Write-ins,5,5,0
Chelan,74,State Senate,12,,Write-ins,19,17,2
Chelan,75,State Senate,12,,Write-ins,6,6,0
Chelan,76,State Senate,12,,Write-ins,11,8,3
Chelan,77,State Senate,12,,Write-ins,18,16,2
Chelan,78,State Senate,12,,Write-ins,4,3,1
Chelan,79,State Senate,12,,Write-ins,2,2,0
Chelan,80,State Senate,12,,Write-ins,5,3,2
Chelan,,State Senate,12,,Write-ins,550,451,99
Chelan,1,State House,12 -- 1,D,Tony Zinman,12,12,0
Chelan,2,State House,12 -- 1,D,Tony Zinman,15,15,0
Chelan,3,State House,12 -- 1,D,Tony Zinman,24,22,2
Chelan,4,State House,12 -- 1,D,Tony Zinman,105,88,17
Chelan,5,State House,12 -- 1,D,Tony Zinman,127,106,21
Chelan,6,State House,12 -- 1,D,Tony Zinman,118,96,22
Chelan,7,State House,12 -- 1,D,Tony Zinman,1,0,1
Chelan,8,State House,12 -- 1,D,Tony Zinman,88,74,14
Chelan,9,State House,12 -- 1,D,Tony Zinman,25,22,3
Chelan,10,State House,12 -- 1,D,Tony Zinman,201,152,49
Chelan,11,State House,12 -- 1,D,Tony Zinman,5,4,1
Chelan,12,State House,12 -- 1,D,Tony Zinman,19,18,1
Chelan,13,State House,12 -- 1,D,Tony Zinman,7,7,0
Chelan,14,State House,12 -- 1,D,Tony Zinman,126,102,24
Chelan,15,State House,12 -- 1,D,Tony Zinman,105,87,18
Chelan,16,State House,12 -- 1,D,Tony Zinman,110,86,24
Chelan,17,State House,12 -- 1,D,Tony Zinman,11,11,0
Chelan,18,State House,12 -- 1,D,Tony Zinman,20,11,9
Chelan,19,State House,12 -- 1,D,Tony Zinman,237,214,23
Chelan,20,State House,12 -- 1,D,Tony Zinman,27,21,6
Chelan,21,State House,12 -- 1,D,Tony Zinman,25,24,1
Chelan,22,State House,12 -- 1,D,Tony Zinman,76,52,24
Chelan,23,State House,12 -- 1,D,Tony Zinman,34,24,10
Chelan,24,State House,12 -- 1,D,Tony Zinman,59,47,12
Chelan,25,State House,12 -- 1,D,Tony Zinman,12,12,0
Chelan,27,State House,12 -- 1,D,Tony Zinman,15,10,5
Chelan,28,State House,12 -- 1,D,Tony Zinman,148,115,33
Chelan,29 ENT,State House,12 -- 1,D,Tony Zinman,115,69,46
Chelan,30,State House,12 -- 1,D,Tony Zinman,52,50,2
Chelan,31,State House,12 -- 1,D,Tony Zinman,18,15,3
Chelan,32,State House,12 -- 1,D,Tony Zinman,65,51,14
Chelan,33,State House,12 -- 1,D,Tony Zinman,41,38,3
Chelan,34,State House,12 -- 1,D,Tony Zinman,17,14,3
Chelan,35,State House,12 -- 1,D,Tony Zinman,4,4,0
Chelan,36,State House,12 -- 1,D,Tony Zinman,96,74,22
Chelan,37,State House,12 -- 1,D,Tony Zinman,3,3,0
Chelan,38,State House,12 -- 1,D,Tony Zinman,28,28,0
Chelan,39,State House,12 -- 1,D,Tony Zinman,110,91,19
Chelan,40,State House,12 -- 1,D,Tony Zinman,24,24,0
Chelan,41,State House,12 -- 1,D,Tony Zinman,135,126,9
Chelan,42,State House,12 -- 1,D,Tony Zinman,74,56,18
Chelan,43 CHE,State House,12 -- 1,D,Tony Zinman,33,12,21
Chelan,44 CHE,State House,12 -- 1,D,Tony Zinman,137,116,21
Chelan,45 CHE,State House,12 -- 1,D,Tony Zinman,224,168,56
Chelan,46,State House,12 -- 1,D,Tony Zinman,121,95,26
Chelan,47,State House,12 -- 1,D,Tony Zinman,181,168,13
Chelan,48 CAS,State House,12 -- 1,D,Tony Zinman,130,94,36
Chelan,49 CAS,State House,12 -- 1,D,Tony Zinman,111,90,21
Chelan,50 CAS,State House,12 -- 1,D,Tony Zinman,140,117,23
Chelan,51 WEN,State House,12 -- 1,D,Tony Zinman,174,148,26
Chelan,52 WEN,State House,12 -- 1,D,Tony Zinman,229,193,36
Chelan,53 WEN,State House,12 -- 1,D,Tony Zinman,246,207,39
Chelan,54 WEN,State House,12 -- 1,D,Tony Zinman,223,173,50
Chelan,55 WEN,State House,12 -- 1,D,Tony Zinman,212,165,47
Chelan,56 WEN,State House,12 -- 1,D,Tony Zinman,237,169,68
Chelan,57 WEN,State House,12 -- 1,D,Tony Zinman,256,182,74
Chelan,58 WEN,State House,12 -- 1,D,Tony Zinman,259,178,81
Chelan,59 WEN,State House,12 -- 1,D,Tony Zinman,231,188,43
Chelan,60 WEN,State House,12 -- 1,D,Tony Zinman,290,219,71
Chelan,61 WEN,State House,12 -- 1,D,Tony Zinman,229,181,48
Chelan,62 WEN,State House,12 -- 1,D,Tony Zinman,316,267,49
Chelan,63 WEN,State House,12 -- 1,D,Tony Zinman,201,167,34
Chelan,64 WEN,State House,12 -- 1,D,Tony Zinman,155,119,36
Chelan,65 WEN,State House,12 -- 1,D,Tony Zinman,190,140,50
Chelan,66 WEN,State House,12 -- 1,D,Tony Zinman,215,161,54
Chelan,67 WEN,State House,12 -- 1,D,Tony Zinman,232,173,59
Chelan,68 LEV,State House,12 -- 1,D,Tony Zinman,222,182,40
Chelan,69 LEV,State House,12 -- 1,D,Tony Zinman,247,194,53
Chelan,70,State House,12 -- 1,D,Tony Zinman,106,83,23
Chelan,71,State House,12 -- 1,D,Tony Zinman,155,119,36
Chelan,72,State House,12 -- 1,D,Tony Zinman,149,116,33
Chelan,73,State House,12 -- 1,D,Tony Zinman,200,181,19
Chelan,74,State House,12 -- 1,D,Tony Zinman,251,228,23
Chelan,75,State House,12 -- 1,D,Tony Zinman,121,107,14
Chelan,76,State House,12 -- 1,D,Tony Zinman,147,119,28
Chelan,77,State House,12 -- 1,D,Tony Zinman,153,123,30
Chelan,78,State House,12 -- 1,D,Tony Zinman,16,15,1
Chelan,79,State House,12 -- 1,D,Tony Zinman,58,56,2
Chelan,80,State House,12 -- 1,D,Tony Zinman,50,44,6
Chelan,,State House,12 -- 1,D,Tony Zinman,9381,7532,1849
Chelan,1,State House,12 -- 1,R,Cary Condotta,29,26,3
Chelan,2,State House,12 -- 1,R,Cary Condotta,36,36,0
Chelan,3,State House,12 -- 1,R,Cary Condotta,76,68,8
Chelan,4,State House,12 -- 1,R,Cary Condotta,370,326,44
Chelan,5,State House,12 -- 1,R,Cary Condotta,207,177,30
Chelan,6,State House,12 -- 1,R,Cary Condotta,312,262,50
Chelan,7,State House,12 -- 1,R,Cary Condotta,6,6,0
Chelan,8,State House,12 -- 1,R,Cary Condotta,176,145,31
Chelan,9,State House,12 -- 1,R,Cary Condotta,53,45,8
Chelan,10,State House,12 -- 1,R,Cary Condotta,356,299,57
Chelan,11,State House,12 -- 1,R,Cary Condotta,17,12,5
Chelan,12,State House,12 -- 1,R,Cary Condotta,51,47,4
Chelan,13,State House,12 -- 1,R,Cary Condotta,5,5,0
Chelan,14,State House,12 -- 1,R,Cary Condotta,227,182,45
Chelan,15,State House,12 -- 1,R,Cary Condotta,276,215,61
Chelan,16,State House,12 -- 1,R,Cary Condotta,172,147,25
Chelan,17,State House,12 -- 1,R,Cary Condotta,38,33,5
Chelan,18,State House,12 -- 1,R,Cary Condotta,60,46,14
Chelan,19,State House,12 -- 1,R,Cary Condotta,350,310,40
Chelan,20,State House,12 -- 1,R,Cary Condotta,34,30,4
Chelan,21,State House,12 -- 1,R,Cary Condotta,44,43,1
Chelan,22,State House,12 -- 1,R,Cary Condotta,121,97,24
Chelan,23,State House,12 -- 1,R,Cary Condotta,56,40,16
Chelan,24,State House,12 -- 1,R,Cary Condotta,130,114,16
Chelan,25,State House,12 -- 1,R,Cary Condotta,22,22,0
Chelan,27,State House,12 -- 1,R,Cary Condotta,25,22,3
Chelan,28,State House,12 -- 1,R,Cary Condotta,228,192,36
Chelan,29 ENT,State House,12 -- 1,R,Cary Condotta,242,191,51
Chelan,30,State House,12 -- 1,R,Cary Condotta,71,66,5
Chelan,31,State House,12 -- 1,R,Cary Condotta,16,14,2
Chelan,32,State House,12 -- 1,R,Cary Condotta,197,149,48
Chelan,33,State House,12 -- 1,R,Cary Condotta,68,64,4
Chelan,34,State House,12 -- 1,R,Cary Condotta,29,27,2
Chelan,35,State House,12 -- 1,R,Cary Condotta,18,18,0
Chelan,36,State House,12 -- 1,R,Cary Condotta,303,254,49
Chelan,37,State House,12 -- 1,R,Cary Condotta,5,5,0
Chelan,38,State House,12 -- 1,R,Cary Condotta,12,12,0
Chelan,39,State House,12 -- 1,R,Cary Condotta,301,255,46
Chelan,40,State House,12 -- 1,R,Cary Condotta,36,36,0
Chelan,41,State House,12 -- 1,R,Cary Condotta,281,273,8
Chelan,42,State House,12 -- 1,R,Cary Condotta,229,180,49
Chelan,43 CHE,State House,12 -- 1,R,Cary Condotta,261,225,36
Chelan,44 CHE,State House,12 -- 1,R,Cary Condotta,359,319,40
Chelan,45 CHE,State House,12 -- 1,R,Cary Condotta,393,321,72
Chelan,46,State House,12 -- 1,R,Cary Condotta,237,199,38
Chelan,47,State House,12 -- 1,R,Cary Condotta,412,396,16
Chelan,48 CAS,State House,12 -- 1,R,Cary Condotta,191,141,50
Chelan,49 CAS,State House,12 -- 1,R,Cary Condotta,293,227,66
Chelan,50 CAS,State House,12 -- 1,R,Cary Condotta,298,219,79
Chelan,51 WEN,State House,12 -- 1,R,Cary Condotta,391,331,60
Chelan,52 WEN,State House,12 -- 1,R,Cary Condotta,429,360,69
Chelan,53 WEN,State House,12 -- 1,R,Cary Condotta,448,369,79
Chelan,54 WEN,State House,12 -- 1,R,Cary Condotta,462,386,76
Chelan,55 WEN,State House,12 -- 1,R,Cary Condotta,329,270,59
Chelan,56 WEN,State House,12 -- 1,R,Cary Condotta,286,229,57
Chelan,57 WEN,State House,12 -- 1,R,Cary Condotta,436,322,114
Chelan,58 WEN,State House,12 -- 1,R,Cary Condotta,343,257,86
Chelan,59 WEN,State House,12 -- 1,R,Cary Condotta,426,360,66
Chelan,60 WEN,State House,12 -- 1,R,Cary Condotta,395,320,75
Chelan,61 WEN,State House,12 -- 1,R,Cary Condotta,547,455,92
Chelan,62 WEN,State House,12 -- 1,R,Cary Condotta,499,433,66
Chelan,63 WEN,State House,12 -- 1,R,Cary Condotta,407,346,61
Chelan,64 WEN,State House,12 -- 1,R,Cary Condotta,335,273,62
Chelan,65 WEN,State House,12 -- 1,R,Cary Condotta,317,252,65
Chelan,66 WEN,State House,12 -- 1,R,Cary Condotta,366,280,86
Chelan,67 WEN,State House,12 -- 1,R,Cary Condotta,268,202,66
Chelan,68 LEV,State House,12 -- 1,R,Cary Condotta,299,241,58
Chelan,69 LEV,State House,12 -- 1,R,Cary Condotta,329,252,77
Chelan,70,State House,12 -- 1,R,Cary Condotta,281,231,50
Chelan,71,State House,12 -- 1,R,Cary Condotta,527,387,140
Chelan,72,State House,12 -- 1,R,Cary Condotta,491,410,81
Chelan,73,State House,12 -- 1,R,Cary Condotta,439,384,55
Chelan,74,State House,12 -- 1,R,Cary Condotta,455,398,57
Chelan,75,State House,12 -- 1,R,Cary Condotta,208,182,26
Chelan,76,State House,12 -- 1,R,Cary Condotta,219,172,47
Chelan,77,State House,12 -- 1,R,Cary Condotta,402,343,59
Chelan,78,State House,12 -- 1,R,Cary Condotta,39,38,1
Chelan,79,State House,12 -- 1,R,Cary Condotta,126,121,5
Chelan,80,State House,12 -- 1,R,Cary Condotta,100,93,7
Chelan,,State House,12 -- 1,R,Cary Condotta,18328,15235,3093
Chelan,1,State House,12 -- 1,,Write-ins,0,0,0
Chelan,2,State House,12 -- 1,,Write-ins,0,0,0
Chelan,3,State House,12 -- 1,,Write-ins,0,0,0
Chelan,4,State House,12 -- 1,,Write-ins,2,2,0
Chelan,5,State House,12 -- 1,,Write-ins,1,1,0
Chelan,6,State House,12 -- 1,,Write-ins,0,0,0
Chelan,7,State House,12 -- 1,,Write-ins,0,0,0
Chelan,8,State House,12 -- 1,,Write-ins,0,0,0
Chelan,9,State House,12 -- 1,,Write-ins,0,0,0
Chelan,10,State House,12 -- 1,,Write-ins,1,1,0
Chelan,11,State House,12 -- 1,,Write-ins,0,0,0
Chelan,12,State House,12 -- 1,,Write-ins,1,1,0
Chelan,13,State House,12 -- 1,,Write-ins,0,0,0
Chelan,14,State House,12 -- 1,,Write-ins,0,0,0
Chelan,15,State House,12 -- 1,,Write-ins,3,2,1
Chelan,16,State House,12 -- 1,,Write-ins,0,0,0
Chelan,17,State House,12 -- 1,,Write-ins,0,0,0
Chelan,18,State House,12 -- 1,,Write-ins,0,0,0
Chelan,19,State House,12 -- 1,,Write-ins,0,0,0
Chelan,20,State House,12 -- 1,,Write-ins,0,0,0
Chelan,21,State House,12 -- 1,,Write-ins,0,0,0
Chelan,22,State House,12 -- 1,,Write-ins,1,1,0
Chelan,23,State House,12 -- 1,,Write-ins,0,0,0
Chelan,24,State House,12 -- 1,,Write-ins,0,0,0
Chelan,25,State House,12 -- 1,,Write-ins,0,0,0
Chelan,27,State House,12 -- 1,,Write-ins,0,0,0
Chelan,28,State House,12 -- 1,,Write-ins,0,0,0
Chelan,29 ENT,State House,12 -- 1,,Write-ins,0,0,0
Chelan,30,State House,12 -- 1,,Write-ins,0,0,0
Chelan,31,State House,12 -- 1,,Write-ins,0,0,0
Chelan,32,State House,12 -- 1,,Write-ins,1,0,1
Chelan,33,State House,12 -- 1,,Write-ins,0,0,0
Chelan,34,State House,12 -- 1,,Write-ins,0,0,0
Chelan,35,State House,12 -- 1,,Write-ins,0,0,0
Chelan,36,State House,12 -- 1,,Write-ins,1,1,0
Chelan,37,State House,12 -- 1,,Write-ins,0,0,0
Chelan,38,State House,12 -- 1,,Write-ins,0,0,0
Chelan,39,State House,12 -- 1,,Write-ins,1,1,0
Chelan,40,State House,12 -- 1,,Write-ins,0,0,0
Chelan,41,State House,12 -- 1,,Write-ins,0,0,0
Chelan,42,State House,12 -- 1,,Write-ins,1,1,0
Chelan,43 CHE,State House,12 -- 1,,Write-ins,0,0,0
Chelan,44 CHE,State House,12 -- 1,,Write-ins,2,2,0
Chelan,45 CHE,State House,12 -- 1,,Write-ins,0,0,0
Chelan,46,State House,12 -- 1,,Write-ins,1,1,0
Chelan,47,State House,12 -- 1,,Write-ins,1,1,0
Chelan,48 CAS,State House,12 -- 1,,Write-ins,1,1,0
Chelan,49 CAS,State House,12 -- 1,,Write-ins,2,2,0
Chelan,50 CAS,State House,12 -- 1,,Write-ins,0,0,0
Chelan,51 WEN,State House,12 -- 1,,Write-ins,2,1,1
Chelan,52 WEN,State House,12 -- 1,,Write-ins,1,1,0
Chelan,53 WEN,State House,12 -- 1,,Write-ins,3,3,0
Chelan,54 WEN,State House,12 -- 1,,Write-ins,0,0,0
Chelan,55 WEN,State House,12 -- 1,,Write-ins,0,0,0
Chelan,56 WEN,State House,12 -- 1,,Write-ins,1,0,1
Chelan,57 WEN,State House,12 -- 1,,Write-ins,2,2,0
Chelan,58 WEN,State House,12 -- 1,,Write-ins,1,1,0
Chelan,59 WEN,State House,12 -- 1,,Write-ins,0,0,0
Chelan,60 WEN,State House,12 -- 1,,Write-ins,1,0,1
Chelan,61 WEN,State House,12 -- 1,,Write-ins,0,0,0
Chelan,62 WEN,State House,12 -- 1,,Write-ins,0,0,0
Chelan,63 WEN,State House,12 -- 1,,Write-ins,0,0,0
Chelan,64 WEN,State House,12 -- 1,,Write-ins,2,2,0
Chelan,65 WEN,State House,12 -- 1,,Write-ins,2,1,1
Chelan,66 WEN,State House,12 -- 1,,Write-ins,1,0,1
Chelan,67 WEN,State House,12 -- 1,,Write-ins,1,0,1
Chelan,68 LEV,State House,12 -- 1,,Write-ins,0,0,0
Chelan,69 LEV,State House,12 -- 1,,Write-ins,0,0,0
Chelan,70,State House,12 -- 1,,Write-ins,0,0,0
Chelan,71,State House,12 -- 1,,Write-ins,0,0,0
Chelan,72,State House,12 -- 1,,Write-ins,2,2,0
Chelan,73,State House,12 -- 1,,Write-ins,1,1,0
Chelan,74,State House,12 -- 1,,Write-ins,1,1,0
Chelan,75,State House,12 -- 1,,Write-ins,1,1,0
Chelan,76,State House,12 -- 1,,Write-ins,4,3,1
Chelan,77,State House,12 -- 1,,Write-ins,2,1,1
Chelan,78,State House,12 -- 1,,Write-ins,0,0,0
Chelan,79,State House,12 -- 1,,Write-ins,0,0,0
Chelan,80,State House,12 -- 1,,Write-ins,0,0,0
Chelan,,State House,12 -- 1,R,Cary Condotta,48,38,10
Chelan,1,State House,12 -- 2,D,Todd Smith,9,9,0
Chelan,2,State House,12 -- 2,D,Todd Smith,11,11,0
Chelan,3,State House,12 -- 2,D,Todd Smith,20,19,1
Chelan,4,State House,12 -- 2,D,Todd Smith,92,77,15
Chelan,5,State House,12 -- 2,D,Todd Smith,111,96,15
Chelan,6,State House,12 -- 2,D,Todd Smith,98,79,19
Chelan,7,State House,12 -- 2,D,Todd Smith,0,0,0
Chelan,8,State House,12 -- 2,D,Todd Smith,59,49,10
Chelan,9,State House,12 -- 2,D,Todd Smith,21,17,4
Chelan,10,State House,12 -- 2,D,Todd Smith,181,142,39
Chelan,11,State House,12 -- 2,D,Todd Smith,6,5,1
Chelan,12,State House,12 -- 2,D,Todd Smith,22,21,1
Chelan,13,State House,12 -- 2,D,Todd Smith,7,7,0
Chelan,14,State House,12 -- 2,D,Todd Smith,108,93,15
Chelan,15,State House,12 -- 2,D,Todd Smith,102,82,20
Chelan,16,State House,12 -- 2,D,Todd Smith,109,87,22
Chelan,17,State House,12 -- 2,D,Todd Smith,11,11,0
Chelan,18,State House,12 -- 2,D,Todd Smith,22,14,8
Chelan,19,State House,12 -- 2,D,Todd Smith,231,204,27
Chelan,20,State House,12 -- 2,D,Todd Smith,28,23,5
Chelan,21,State House,12 -- 2,D,Todd Smith,22,21,1
Chelan,22,State House,12 -- 2,D,Todd Smith,81,56,25
Chelan,23,State House,12 -- 2,D,Todd Smith,40,30,10
Chelan,24,State House,12 -- 2,D,Todd Smith,64,51,13
Chelan,25,State House,12 -- 2,D,Todd Smith,11,11,0
Chelan,27,State House,12 -- 2,D,Todd Smith,18,13,5
Chelan,28,State House,12 -- 2,D,Todd Smith,143,114,29
Chelan,29 ENT,State House,12 -- 2,D,Todd Smith,106,68,38
Chelan,30,State House,12 -- 2,D,Todd Smith,59,56,3
Chelan,31,State House,12 -- 2,D,Todd Smith,14,11,3
Chelan,32,State House,12 -- 2,D,Todd Smith,75,57,18
Chelan,33,State House,12 -- 2,D,Todd Smith,43,40,3
Chelan,34,State House,12 -- 2,D,Todd Smith,16,14,2
Chelan,35,State House,12 -- 2,D,Todd Smith,4,4,0
Chelan,36,State House,12 -- 2,D,Todd Smith,119,91,28
Chelan,37,State House,12 -- 2,D,Todd Smith,3,3,0
Chelan,38,State House,12 -- 2,D,Todd Smith,30,30,0
Chelan,39,State House,12 -- 2,D,Todd Smith,127,103,24
Chelan,40,State House,12 -- 2,D,Todd Smith,23,23,0
Chelan,41,State House,12 -- 2,D,Todd Smith,146,137,9
Chelan,42,State House,12 -- 2,D,Todd Smith,79,59,20
Chelan,43 CHE,State House,12 -- 2,D,Todd Smith,154,134,20
Chelan,44 CHE,State House,12 -- 2,D,Todd Smith,149,129,20
Chelan,45 CHE,State House,12 -- 2,D,Todd Smith,259,201,58
Chelan,46,State House,12 -- 2,D,Todd Smith,123,100,23
Chelan,47,State House,12 -- 2,D,Todd Smith,185,176,9
Chelan,48 CAS,State House,12 -- 2,D,Todd Smith,82,48,34
Chelan,49 CAS,State House,12 -- 2,D,Todd Smith,106,91,15
Chelan,50 CAS,State House,12 -- 2,D,Todd Smith,135,114,21
Chelan,51 WEN,State House,12 -- 2,D,Todd Smith,167,137,30
Chelan,52 WEN,State House,12 -- 2,D,Todd Smith,199,167,32
Chelan,53 WEN,State House,12 -- 2,D,Todd Smith,224,188,36
Chelan,54 WEN,State House,12 -- 2,D,Todd Smith,197,166,31
Chelan,55 WEN,State House,12 -- 2,D,Todd Smith,178,148,30
Chelan,56 WEN,State House,12 -- 2,D,Todd Smith,201,145,56
Chelan,57 WEN,State House,12 -- 2,D,Todd Smith,229,157,72
Chelan,58 WEN,State House,12 -- 2,D,Todd Smith,240,165,75
Chelan,59 WEN,State House,12 -- 2,D,Todd Smith,206,170,36
Chelan,60 WEN,State House,12 -- 2,D,Todd Smith,285,223,62
Chelan,61 WEN,State House,12 -- 2,D,Todd Smith,204,163,41
Chelan,62 WEN,State House,12 -- 2,D,Todd Smith,302,259,43
Chelan,63 WEN,State House,12 -- 2,D,Todd Smith,189,157,32
Chelan,64 WEN,State House,12 -- 2,D,Todd Smith,139,107,32
Chelan,65 WEN,State House,12 -- 2,D,Todd Smith,179,130,49
Chelan,66 WEN,State House,12 -- 2,D,Todd Smith,194,146,48
Chelan,67 WEN,State House,12 -- 2,D,Todd Smith,210,156,54
Chelan,68 LEV,State House,12 -- 2,D,Todd Smith,208,166,42
Chelan,69 LEV,State House,12 -- 2,D,Todd Smith,248,200,48
Chelan,70,State House,12 -- 2,D,Todd Smith,95,76,19
Chelan,71,State House,12 -- 2,D,Todd Smith,162,121,41
Chelan,72,State House,12 -- 2,D,Todd Smith,138,109,29
Chelan,73,State House,12 -- 2,D,Todd Smith,193,175,18
Chelan,74,State House,12 -- 2,D,Todd Smith,211,197,14
Chelan,75,State House,12 -- 2,D,Todd Smith,119,106,13
Chelan,76,State House,12 -- 2,D,Todd Smith,140,112,28
Chelan,77,State House,12 -- 2,D,Todd Smith,119,102,17
Chelan,78,State House,12 -- 2,D,Todd Smith,18,17,1
Chelan,79,State House,12 -- 2,D,Todd Smith,64,63,1
Chelan,80,State House,12 -- 2,D,Todd Smith,44,39,5
Chelan,,State House,12 -- 2,D,Todd Smith,8966,7298,1668
Chelan,1,State House,12 -- 2,R,Mike Armstrong,32,29,3
Chelan,2,State House,12 -- 2,R,Mike Armstrong,39,39,0
Chelan,3,State House,12 -- 2,R,Mike Armstrong,77,68,9
Chelan,4,State House,12 -- 2,R,Mike Armstrong,378,334,44
Chelan,5,State House,12 -- 2,R,Mike Armstrong,217,183,34
Chelan,6,State House,12 -- 2,R,Mike Armstrong,317,264,53
Chelan,7,State House,12 -- 2,R,Mike Armstrong,7,6,1
Chelan,8,State House,12 -- 2,R,Mike Armstrong,197,161,36
Chelan,9,State House,12 -- 2,R,Mike Armstrong,59,51,8
Chelan,10,State House,12 -- 2,R,Mike Armstrong,367,302,65
